RUT Administradora;Raz. Social Administradora;RUN Fondo;Nombre Fondo;Nombre Corto;Fecha Res. Aprobación del RI;Nro. Res. Aprobación del RI;Tipo de Fondo Mutuo;Fecha Inicio Operaciones;Fecha Término Operaciones;Moneda
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8294;FONDO MUTUO SECURITY GLOBAL;GLOBAL;27/04/2004;210;4;06/05/2004;;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8881;FONDO MUTUO SECURITY MID TERM;MID TERM;08/06/2011;318;2;05/09/2011;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8881;FONDO MUTUO SECURITY MID TERM;MID TERM;08/06/2011;318;2;05/09/2011;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8493;FONDO MUTUO SECURITY RENTA DÓLAR;SECURITY RENTA DÓLAR;13/08/2004;376;6;05/01/2007;13/12/2018;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8493;FONDO MUTUO SECURITY RENTA DÓLAR;SECURITY RENTA DÓLAR;13/08/2004;376;6;05/01/2007;13/12/2018;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8435;FONDO MUTUO SECURITY RETORNO ESTRATEGICO;RETORNO ESTRATEGICO;03/12/2004;546;6;04/06/2006;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8435;FONDO MUTUO SECURITY RETORNO ESTRATEGICO;RETORNO ESTRATEGICO;03/12/2004;546;6;04/06/2006;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8987;FONDO MUTUO SECURITY INDEX FUND US;INDEX FUND US;04/05/2013;;5;04/05/2013;;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8987;FONDO MUTUO SECURITY INDEX FUND US;INDEX FUND US;04/05/2013;;5;04/05/2013;;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8323;FONDO MUTUO SECURITY EMERGING MARKET;SECURITY EMERGING M.;02/09/2004;409;4;04/02/2005;;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8323;FONDO MUTUO SECURITY EMERGING MARKET;SECURITY EMERGING M.;02/09/2004;409;4;04/02/2005;;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8351;FONDO MUTUO SECURITY VISIÓN GLOBAL;SECURITY VISIÓN GLOB;21/01/2005;32;5;04/02/2005;03/06/2016;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8351;FONDO MUTUO SECURITY VISIÓN GLOBAL;SECURITY VISIÓN GLOB;21/01/2005;32;5;04/02/2005;03/06/2016;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;10372;FONDO MUTUO SECURITY ESTRUCTURADO UF;ESTRUCTURADO UF;03/11/2022;;7;03/11/2022;10/05/2024;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;10372;FONDO MUTUO SECURITY ESTRUCTURADO UF;ESTRUCTURADO UF;03/11/2022;;7;03/11/2022;10/05/2024;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8336;FONDO MUTUO SECURITY EQUILIBRIO ESTRATEGICO;SECURITY EQUILIBRIO;03/12/2004;545;6;03/01/2005;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8336;FONDO MUTUO SECURITY EQUILIBRIO ESTRATEGICO;SECURITY EQUILIBRIO;03/12/2004;545;6;03/01/2005;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8337;FONDO MUTUO SECURITY EURO BOND;SECURITY EURO BOND;03/12/2004;546;4;03/01/2005;03/06/2006;EUR
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8337;FONDO MUTUO SECURITY EURO BOND;SECURITY EURO BOND;03/12/2004;546;4;03/01/2005;03/06/2006;EUR
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8069;FONDO MUTUO SECURITY ACCIONES;SECURITY ACCIONES;14/08/1993;184;5;03/01/1994;10/01/2013;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8069;FONDO MUTUO SECURITY ACCIONES;SECURITY ACCIONES;14/08/1993;184;5;03/01/1994;10/01/2013;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;9651;FONDO MUTUO SECURITY RENTA VARIABLE INTERNACIONAL;RV INTERNACIONAL;21/08/2018;;6;02/10/2018;;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;9651;FONDO MUTUO SECURITY RENTA VARIABLE INTERNACIONAL;RV INTERNACIONAL;21/08/2018;;6;02/10/2018;;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8806;fondo mutuo SECURITY CORPORATIVO;CORPORATIVO;21/07/2010;431;3;02/08/2010;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8806;fondo mutuo SECURITY CORPORATIVO;CORPORATIVO;21/07/2010;431;3;02/08/2010;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8306;FONDO MUTUO SECURITY PROTECCION ESTRATEGICO;SECURITY PROTECCION;13/07/2004;322;6;02/08/2004;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8306;FONDO MUTUO SECURITY PROTECCION ESTRATEGICO;SECURITY PROTECCION;13/07/2004;322;6;02/08/2004;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8048;FONDO MUTUO SECURITY CHECK;CHECK;02/06/1992;112;1;02/06/1992;12/08/2020;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8048;FONDO MUTUO SECURITY CHECK;CHECK;02/06/1992;112;1;02/06/1992;12/08/2020;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8912;FONDO MUTUO SECURITY INDEX FUND S&P/CLX IPSA;INDEX FUND S&P IPSA;21/12/2011;;5;02/01/2012;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8912;FONDO MUTUO SECURITY INDEX FUND S&P/CLX IPSA;INDEX FUND S&P IPSA;21/12/2011;;5;02/01/2012;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8492;FONDO MUTUO SECURITY CRECIMIENTO ESTRATEGICO;CRECIMIENTO;29/12/2006;609;6;02/01/2007;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8492;FONDO MUTUO SECURITY CRECIMIENTO ESTRATEGICO;CRECIMIENTO;29/12/2006;609;6;02/01/2007;;$$
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;9655;FONDO MUTUO SECURITY DEUDA INTERNACIONAL;DEUDA INTERNACIONAL;28/08/2018;;6;01/10/2018;;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;9655;FONDO MUTUO SECURITY DEUDA INTERNACIONAL;DEUDA INTERNACIONAL;28/08/2018;;6;01/10/2018;;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8165;FONDO MUTUO SECURITY EXPLORER;EXPLORER;04/07/2000;174;5;01/09/2000;21/02/2005;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;8165;FONDO MUTUO SECURITY EXPLORER;EXPLORER;04/07/2000;174;5;01/09/2000;21/02/2005;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;9187;FONDO MUTUO SECURITY EUROPA ESTRATÉGICO;EUROPA ESTRATÉGICO;23/05/2015;;4;01/06/2015;;PROM
96639280;ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.;9187;FONDO MUTUO SECURITY EUROPA ESTRATÉGICO;EUROPA ESTRATÉGICO;23/05/2015;;4;01/06/2015;;PROM
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10282;FONDO MUTUO SURA MONEY MARKET DÓLAR;SURA MONEY MARKET;04/06/2022;;1;30/06/2022;;PROM
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10282;FONDO MUTUO SURA MONEY MARKET DÓLAR;SURA MONEY MARKET;04/06/2022;;1;30/06/2022;;PROM
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10314;FONDO MUTUO SURA ESTRUCTURADO PESOS II CHILE;ESTRUCT PESOS II CL;21/07/2022;;7;28/07/2022;23/08/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10314;FONDO MUTUO SURA ESTRUCTURADO PESOS II CHILE;ESTRUCT PESOS II CL;21/07/2022;;7;28/07/2022;23/08/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8685;FONDO MUTUO SURA SELECCION ACCIONES CHILE;SELECCION ACCION;16/12/2008;700;5;27/01/2009;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8685;FONDO MUTUO SURA SELECCION ACCIONES CHILE;SELECCION ACCION;16/12/2008;700;5;27/01/2009;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8682;FONDO MUTUO ING FUTURO 2020;FUTURO 2020;12/12/2008;686;6;27/01/2009;14/10/2009;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8683;FONDO MUTUO ING FUTURO 2030;FUTURO 2030;12/12/2008;687;6;27/01/2009;14/10/2009;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8677;FONDO MUTUO ING FUTURO 2040;FUTURO 2040;12/12/2008;681;6;27/01/2009;14/10/2009;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8683;FONDO MUTUO ING FUTURO 2030;FUTURO 2030;12/12/2008;687;6;27/01/2009;14/10/2009;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8680;FONDO MUTUO ING FUTURO 2013;FUTURO 2013;12/12/2008;684;6;27/01/2009;14/10/2009;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8682;FONDO MUTUO ING FUTURO 2020;FUTURO 2020;12/12/2008;686;6;27/01/2009;14/10/2009;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8680;FONDO MUTUO ING FUTURO 2013;FUTURO 2013;12/12/2008;684;6;27/01/2009;14/10/2009;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8677;FONDO MUTUO ING FUTURO 2040;FUTURO 2040;12/12/2008;681;6;27/01/2009;14/10/2009;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10415;FONDO MUTUO SURA ESTRUCTURADO UF VI CHILE;ESTRUCTURADO UF VI;20/01/2023;;7;25/01/2023;13/09/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10415;FONDO MUTUO SURA ESTRUCTURADO UF VI CHILE;ESTRUCTURADO UF VI;20/01/2023;;7;25/01/2023;13/09/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10447;FONDO MUTUO SURA ESTRUCTURADO UF VII CHILE;ESTRUCTURADO UF VII;31/03/2023;;7;24/04/2023;06/06/2025;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10447;FONDO MUTUO SURA ESTRUCTURADO UF VII CHILE;ESTRUCTURADO UF VII;31/03/2023;;7;24/04/2023;06/06/2025;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9084;FONDO MUTUO SURA RENTA LOCAL UF;RENTA LOCAL UF;15/10/2014;;3;22/10/2014;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9084;FONDO MUTUO SURA RENTA LOCAL UF;RENTA LOCAL UF;15/10/2014;;3;22/10/2014;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8915;FONDO MUTUO SURA SELECCION ACCIONES USA;USA;02/02/2012;;6;20/03/2012;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8916;FONDO MUTUO SURA SELECCION ACCIONES EMERGENTES;EMERGENTES;02/02/2012;;6;20/03/2012;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8915;FONDO MUTUO SURA SELECCION ACCIONES USA;USA;02/02/2012;;6;20/03/2012;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8916;FONDO MUTUO SURA SELECCION ACCIONES EMERGENTES;EMERGENTES;02/02/2012;;6;20/03/2012;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8676;FONDO MUTUO SURA RENTA BONOS CHILE;RENTA BONOS CHILE;12/12/2008;680;3;20/01/2009;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8684;FONDO MUTUO SURA SELECCION ACCIONES LATAM;SELECCION LATAM;12/12/2008;688;5;20/01/2009;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8676;FONDO MUTUO SURA RENTA BONOS CHILE;RENTA BONOS CHILE;12/12/2008;680;3;20/01/2009;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8678;FONDO MUTUO SURA RENTA DEPOSITO CHILE;RENTA DEPOSITO;12/12/2008;682;1;20/01/2009;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8684;FONDO MUTUO SURA SELECCION ACCIONES LATAM;SELECCION LATAM;12/12/2008;688;5;20/01/2009;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8678;FONDO MUTUO SURA RENTA DEPOSITO CHILE;RENTA DEPOSITO;12/12/2008;682;1;20/01/2009;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8679;FONDO MUTUO SURA ACCIONES CHILE MID CAP;CHILE MID CAP;12/12/2008;683;5;20/01/2009;20/01/2022;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8679;FONDO MUTUO SURA ACCIONES CHILE MID CAP;CHILE MID CAP;12/12/2008;683;5;20/01/2009;20/01/2022;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9328;FONDO MUTUO SURA RENTA ALIANZA PACÍFICO EN LIQUIDACIÓN;RENTA ALIANZA PACÍFI;03/06/2016;;3;18/07/2016;13/11/2019;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9328;FONDO MUTUO SURA RENTA ALIANZA PACÍFICO EN LIQUIDACIÓN;RENTA ALIANZA PACÍFI;03/06/2016;;3;18/07/2016;13/11/2019;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10351;FONDO MUTUO SURA ESTRUCTURADO PESOS III CHILE;ESTRUCTURADO III;08/10/2022;;7;17/10/2022;03/05/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10351;FONDO MUTUO SURA ESTRUCTURADO PESOS III CHILE;ESTRUCTURADO III;08/10/2022;;7;17/10/2022;03/05/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9473;FONDO MUTUO SURA MULTIACTIVO AGRESIVO;MULTIACTIVO AGRESIVO;24/06/2017;;6;17/07/2017;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9474;FONDO MUTUO SURA MULTIACTIVO MODERADO;MULTIACTIVO MODERADO;24/06/2017;;6;17/07/2017;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9473;FONDO MUTUO SURA MULTIACTIVO AGRESIVO;MULTIACTIVO AGRESIVO;24/06/2017;;6;17/07/2017;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9474;FONDO MUTUO SURA MULTIACTIVO MODERADO;MULTIACTIVO MODERADO;24/06/2017;;6;17/07/2017;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10261;FONDO MUTUO SURA RENTA CORTO PLAZO UF CHILE;RENTA CORTO PLAZO UF;30/04/2022;;2;17/05/2022;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10261;FONDO MUTUO SURA RENTA CORTO PLAZO UF CHILE;RENTA CORTO PLAZO UF;30/04/2022;;2;17/05/2022;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10264;FONDO MUTUO SURA ESTRUCTURADO PESOS CHILE;ESTRUCTURADO PESOS;10/05/2022;;7;17/05/2022;19/06/2023;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10264;FONDO MUTUO SURA ESTRUCTURADO PESOS CHILE;ESTRUCTURADO PESOS;10/05/2022;;7;17/05/2022;19/06/2023;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10347;FONDO MUTUO SURA MONETARIO I CHILE EN LIQUIDACIÓN;MONETARIO I CHILE LQ;04/10/2022;;1;13/10/2022;03/05/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10347;FONDO MUTUO SURA MONETARIO I CHILE EN LIQUIDACIÓN;MONETARIO I CHILE LQ;04/10/2022;;1;13/10/2022;03/05/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10664;FONDO MUTUO SURA CARTERA PATRIMONIAL CONSERVADORA;FM CARTERA PAT CONS;08/08/2024;;6;12/08/2024;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10664;FONDO MUTUO SURA CARTERA PATRIMONIAL CONSERVADORA;FM CARTERA PAT CONS;08/08/2024;;6;12/08/2024;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10298;FONDO MUTUO SURA ESTRUCTURADO UF III CHILE;ESTRUCTURADO UF III;01/07/2022;;7;12/07/2022;14/08/2023;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10298;FONDO MUTUO SURA ESTRUCTURADO UF III CHILE;ESTRUCTURADO UF III;01/07/2022;;7;12/07/2022;14/08/2023;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10246;FONDO MUTUO SURA ESTRUCTURADO UF II CHILE;ESTRUCTURADO UF II;26/03/2022;;7;11/04/2022;19/04/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10246;FONDO MUTUO SURA ESTRUCTURADO UF II CHILE;ESTRUCTURADO UF II;26/03/2022;;7;11/04/2022;19/04/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8859;FONDO MUTUO SURA ACCIONES ALIANZA PACIFICO;ALIANZA PACIFICO;28/03/2011;207;6;11/04/2011;20/01/2022;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8859;FONDO MUTUO SURA ACCIONES ALIANZA PACIFICO;ALIANZA PACIFICO;28/03/2011;207;6;11/04/2011;20/01/2022;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10421;FONDO MUTUO SURA ESTRUCTURADO PESOS IV CHILE;ESTRUCTURA PESOS IV;04/02/2023;;7;10/02/2023;28/03/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10421;FONDO MUTUO SURA ESTRUCTURADO PESOS IV CHILE;ESTRUCTURA PESOS IV;04/02/2023;;7;10/02/2023;28/03/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10373;FONDO MUTUO SURA ESTRUCTURADO UF V CHILE;ESTRUCTURADO UF V;03/11/2022;;7;09/11/2022;19/06/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10373;FONDO MUTUO SURA ESTRUCTURADO UF V CHILE;ESTRUCTURADO UF V;03/11/2022;;7;09/11/2022;19/06/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9145;FONDO MUTUO SURA RENTA NOMINAL CHILE;RENTA NOMINAL CHILE;03/02/2015;;3;09/02/2015;20/01/2022;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9145;FONDO MUTUO SURA RENTA NOMINAL CHILE;RENTA NOMINAL CHILE;03/02/2015;;3;09/02/2015;20/01/2022;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10473;FONDO MUTUO SURA ESTRUCTURADO UF VIII CHILE;ESTRUCTURADO UF VIII;03/06/2023;;7;06/06/2023;19/07/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10473;FONDO MUTUO SURA ESTRUCTURADO UF VIII CHILE;ESTRUCTURADO UF VIII;03/06/2023;;7;06/06/2023;19/07/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10201;FONDO MUTUO SURA ESTRUCTURADO UF CHILE;ESTRUCTURADO UF CL;24/12/2021;;7;06/01/2022;02/02/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10201;FONDO MUTUO SURA ESTRUCTURADO UF CHILE;ESTRUCTURADO UF CL;24/12/2021;;7;06/01/2022;02/02/2024;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9106;FONDO MUTUO SURA RENTA CORTO PLAZO CHILE;RENTA CORTO PLAZO;19/12/2014;;2;05/01/2015;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9106;FONDO MUTUO SURA RENTA CORTO PLAZO CHILE;RENTA CORTO PLAZO;19/12/2014;;2;05/01/2015;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8812;FONDO MUTUO SURA ACCIONES CHILE ACTIVO;A. CHILE ACTIVO;27/08/2010;514;5;04/10/2010;15/11/2023;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8812;FONDO MUTUO SURA ACCIONES CHILE ACTIVO;A. CHILE ACTIVO;27/08/2010;514;5;04/10/2010;15/11/2023;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9003;FONDO MUTUO SURA RENTA ACTIVA CHILE;RENTA ACTIVA;25/06/2013;;3;04/07/2013;20/01/2022;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9003;FONDO MUTUO SURA RENTA ACTIVA CHILE;RENTA ACTIVA;25/06/2013;;3;04/07/2013;20/01/2022;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8707;FONDO MUTUO SURA SELECCION GLOBAL;SELECCION GLOBAL;15/04/2009;198;6;03/06/2009;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8707;FONDO MUTUO SURA SELECCION GLOBAL;SELECCION GLOBAL;15/04/2009;198;6;03/06/2009;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9986;FONDO MUTUO SURA TENDENCIAS GLOBALES;TENDENCIAS GLOBALES;15/01/2021;;6;03/03/2021;15/11/2023;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9986;FONDO MUTUO SURA TENDENCIAS GLOBALES;TENDENCIAS GLOBALES;15/01/2021;;6;03/03/2021;15/11/2023;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10537;FONDO MUTUO SURA ESTRUCTURADO UF IX CHILE;ESTRUCTURADO UF IX;25/10/2023;;7;02/11/2023;11/06/2025;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10537;FONDO MUTUO SURA ESTRUCTURADO UF IX CHILE;ESTRUCTURADO UF IX;25/10/2023;;7;02/11/2023;11/06/2025;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9564;FONDO MUTUO SURA MULTIACTIVO CONSERVADOR;MULTIACT CONSERVADOR;23/12/2017;;6;02/01/2018;18/06/2025;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;9564;FONDO MUTUO SURA MULTIACTIVO CONSERVADOR;MULTIACT CONSERVADOR;23/12/2017;;6;02/01/2018;18/06/2025;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10559;FONDO MUTUO SURA DEUDA CORPORATIVA LATINOAMERICANA DÓLAR EN LIQUIDACIÓN;DEU CORP LAT DÓL LIQ;25/11/2023;;8;01/12/2023;02/07/2024;PROM
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;10559;FONDO MUTUO SURA DEUDA CORPORATIVA LATINOAMERICANA DÓLAR EN LIQUIDACIÓN;DEU CORP LAT DÓL LIQ;25/11/2023;;8;01/12/2023;02/07/2024;PROM
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8956;FONDO MUTUO SURA RENTA CORPORATIVA LARGO PLAZO;RENTA CORPORATIVA;30/08/2012;;3;01/10/2012;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8956;FONDO MUTUO SURA RENTA CORPORATIVA LARGO PLAZO;RENTA CORPORATIVA;30/08/2012;;3;01/10/2012;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8955;FONDO MUTUO SURA ACCIONES RECURSOS NATURALES;RECURSOS NATURALES;30/08/2012;;6;01/10/2012;16/12/2013;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8955;FONDO MUTUO SURA ACCIONES RECURSOS NATURALES;RECURSOS NATURALES;30/08/2012;;6;01/10/2012;16/12/2013;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8980;FONDO MUTUO SURA SELECCION ACCIONES ASIA EMERGENTE;ASIA EMERGENTE;06/03/2013;;6;01/04/2013;21/11/2023;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8980;FONDO MUTUO SURA SELECCION ACCIONES ASIA EMERGENTE;ASIA EMERGENTE;06/03/2013;;6;01/04/2013;21/11/2023;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8776;FONDO MUTUO SURA RENTA INTERNACIONAL;RENTA INTERNACIONAL;22/01/2010;72;6;01/03/2010;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8776;FONDO MUTUO SURA RENTA INTERNACIONAL;RENTA INTERNACIONAL;22/01/2010;72;6;01/03/2010;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8773;FONDO MUTUO SURA MULTIACTIVO PRUDENTE;MULTIACTIVO PRUDENTE;14/01/2010;28;6;01/03/2010;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8773;FONDO MUTUO SURA MULTIACTIVO PRUDENTE;MULTIACTIVO PRUDENTE;14/01/2010;28;6;01/03/2010;;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8774;FONDO MUTUO SURA ESTRATEGIA EQUILIBRADA;ESTRATEGIA EQUILIBRA;14/01/2010;28;6;01/03/2010;18/06/2025;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8775;FONDO MUTUO SURA ESTRATEGIA ACTIVA;ESTRATEGIA ACTIVA;14/01/2010;28;6;01/03/2010;18/06/2025;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8775;FONDO MUTUO SURA ESTRATEGIA ACTIVA;ESTRATEGIA ACTIVA;14/01/2010;28;6;01/03/2010;18/06/2025;$$
76036521;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;8774;FONDO MUTUO SURA ESTRATEGIA EQUILIBRADA;ESTRATEGIA EQUILIBRA;14/01/2010;28;6;01/03/2010;18/06/2025;$$
